ID,RECORD_ID,DATE_STATION_LINK,DATE,YEAR,MONTH,TIME_24H,STATION_ID,DEPTH_M,CLASS,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY_PSU,CHLA_UG_L,SECCHI_DEPTH_F,PH,BOD5_MG_L,TSS_MG_L,AMMONIA-AMMONIUM_MG_L,NITRITE_NITRATE_MG_L,PARTICULATE_N_MG_L,ORTHOPHOSPHATE_MG_L,TOTAL_DISSOLVED_ N_MG_L,TOTAL_DISSOLVED_P_MG_L,PARTICULATE_P_MG_L,DOC_MG_L,PARTICULATE_C_MG_L,DISSOLVED_SILICA_MG_L,BIOGENIC_SILICA_MG_L,SAMPLING SURVEY RUN,INVESTIGATION,STATION_ID_B,LISS_STUDY_AREA,EDIT NOTES,CLOUD_COVER,SEA_STATE,FIELD_NOTES,WEATHER,PREV_24_H_RAIN,PREV_48_H_RAIN,TIDE_TIME_NR,TIDE_RANGE_FT_NR,TIDE_TYPE_NR,TIDE_TIME_KP,TIDE_RANGE_FT_KP,TIDE_TYPE_KP
23099,A4_7/28/2020_8:43_34.7,7/28/20_A4,7/28/2020,2020,July,8:43,A4,34.7,Bottom,1.14,18.589,26.91,ND,ND,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Jul-28,18001,A4_B,Mid-LIS Waters,no secchi disk was available,5,< 0.5 ft,ND,sunny,0,0,6:16,-0.47,Low,6:34,-0.5,Low
23100,A4_7/28/2020_8:45_17.7,7/28/20_A4,7/28/2020,2020,July,8:45,A4,17.7,Middle,1.15,18.820,26.82,ND,ND,6.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Jul-28,18001,A4_M,Mid-LIS Waters,no secchi disk was available,5,< 0.5 ft,ND,sunny,0,0,6:16,-0.47,Low,6:34,-0.5,Low
23101,A4_7/28/2020_8:47_0.5,7/28/20_A4,7/28/2020,2020,July,8:47,A4,0.5,Surface,6.97,22.358,26.05,ND,ND,7.27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Jul-28,18001,A4_S,Mid-LIS Waters,no secchi disk was available,5,< 0.5 ft,ND,sunny,0,0,6:16,-0.47,Low,6:34,-0.5,Low
23102,E-12 dup_7/28/2020_6:45_3.7,7/28/20_E-12 dup,7/28/2020,2020,July,6:45,E-12 dup,3.7,Bottom,3.05,21.591,26.14,ND,ND,6.97,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Jul-28,18001,E-12 dup_B,Eastchester Bay,no secchi disk was available,5,< 0.5 ft,ND,sunny,0,0,6:16,-0.47,Low,6:34,-0.5,Low
23103,E-12 dup_7/28/2020_6:46_1.8,7/28/20_E-12 dup,7/28/2020,2020,July,6:46,E-12 dup,1.8,Middle,4.00,22.533,26.08,ND,ND,7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Jul-28,18001,E-12 dup_M,Eastchester Bay,no secchi disk was available,5,< 0.5 ft,ND,sunny,0,0,6:16,-0.47,Low,6:34,-0.5,Low
23104,E-12 dup_7/28/2020_6:47_0.5,7/28/20_E-12 dup,7/28/2020,2020,July,6:47,E-12 dup,0.5,Surface,4.65,23.08,26.00,ND,ND,7.06,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Jul-28,18001,E-12 dup_S,Eastchester Bay,no secchi disk was available,5,< 0.5 ft,ND,sunny,0,0,6:16,-0.47,Low,6:34,-0.5,Low
23105,H-A3 dup_7/28/2020_7:16_9.9,7/28/20_H-A3 dup,7/28/2020,2020,July,7:16,H-A3 dup,9.9,Bottom,2.20,18.872,26.97,ND,ND,6.98,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Jul-28,18001,H-A3 dup_B,Westchester Shoreline,no secchi disk was available,5,< 0.5 ft,ND,sunny,0,0,6:16,-0.47,Low,6:34,-0.5,Low
23106,H-A3 dup_7/28/2020_7:16_5,7/28/20_H-A3 dup,7/28/2020,2020,July,7:16,H-A3 dup,5,Middle,3.38,20.297,26.80,ND,ND,7.03,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Jul-28,18001,H-A3 dup_M,Westchester Shoreline,no secchi disk was available,5,< 0.5 ft,ND,sunny,0,0,6:16,-0.47,Low,6:34,-0.5,Low
23107,H-A3 dup_7/28/2020_7:18_0.5,7/28/20_H-A3 dup,7/28/2020,2020,July,7:18,H-A3 dup,0.5,Surface,3.84,20.679,26.64,ND,ND,7.07,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Jul-28,18001,H-A3 dup_S,Westchester Shoreline,no secchi disk was available,5,< 0.5 ft,ND,sunny,0,0,6:16,-0.47,Low,6:34,-0.5,Low
23108,9-413_8/6/2020_5:44_2.099,8/6/20_9-413,8/6/2020,2020,August,5:44,9-413,2.1,Bottom,3.10,23.453,25.97,ND,3.0,6.98,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,9-413_B,Manhassat Bay,ND,40,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23109,9-413_8/6/2020_5:46_0.6,8/6/20_9-413,8/6/2020,2020,August,5:46,9-413,0.6,Surface,3.61,23.645,25.52,30.968,3.0,6.96,ND,14.90,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,9-413_S,Manhassat Bay,ND,40,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23110,9-412_8/6/2020_5:51_3.9,8/6/20_9-412,8/6/2020,2020,August,5:51,9-412,3.9,Bottom,4.42,22.609,26.21,ND,4.0,7.11,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,9-412_B,Manhassat Bay,ND,30,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23111,9-412_8/6/2020_5:52_2.1,8/6/20_9-412,8/6/2020,2020,August,5:52,9-412,2.1,Middle,5.63,22.839,26.17,ND,4.0,7.17,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,9-412_M,Manhassat Bay,ND,30,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23112,9-412_8/6/2020_5:54_0.6,8/6/20_9-412,8/6/2020,2020,August,5:54,9-412,0.6,Surface,6.53,23.150,25.64,8.444,4.0,7.27,< 3,7.74,0.046,0.0439,0.2270,0.1350,0.36,0.1798,0.0443,2.40,1.2600,2.03,0.28,Aug-6,18002,9-412_S,Manhassat Bay,"NO23 CRM value is outside method specified criteria. Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.",30,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23113,9-409_8/6/2020_5:57_4.2,8/6/20_9-409,8/6/2020,2020,August,5:57,9-409,4.2,Bottom,4.62,22.490,26.25,ND,4.0,7.14,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,9-409_B,Manhassat Bay,ND,30,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23114,9-409_8/6/2020_5:58_2.1,8/6/20_9-409,8/6/2020,2020,August,5:58,9-409,2.1,Middle,5.05,22.638,26.22,ND,4.0,7.13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,9-409_M,Manhassat Bay,ND,30,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23115,9-409_8/6/2020_5:58_0.6,8/6/20_9-409,8/6/2020,2020,August,5:58,9-409,0.6,Surface,6.36,22.977,26.04,8.496,4.0,7.24,ND,13.50,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,9-409_S,Manhassat Bay,ND,30,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23116,A3_8/6/2020_6:06_20,8/6/20_A3,8/6/2020,2020,August,6:06,A3,20.0,Bottom,2.79,20.605,26.74,ND,5.0,7.03,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,A3_B,Mid-LIS Waters,ND,50,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23117,A3_8/6/2020_6:07_10,8/6/20_A3,8/6/2020,2020,August,6:07,A3,10.0,Middle,3.49,20.940,22.64,ND,5.0,7.02,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,A3_M,Mid-LIS Waters,ND,50,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23118,A3_8/6/2020_6:08_0.6,8/6/20_A3,8/6/2020,2020,August,6:08,A3,0.6,Surface,4.45,21.423,26.43,8.244,5.0,7.06,ND,8.20,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,A3_S,Mid-LIS Waters,ND,50,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23119,8-405_8/6/2020_6:20_2.5,8/6/20_8-405,8/6/2020,2020,August,6:20,8-405,2.5,Bottom,3.67,21.636,25.96,ND,4.5,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,8-405_B,Little Neck Bay,ND,20,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23120,8-405_8/6/2020_6:21_0.5,8/6/20_8-405,8/6/2020,2020,August,6:21,8-405,0.5,Surface,7.69,22.458,25.58,5.954,4.5,7.36,ND,8.20,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,8-405_S,Little Neck Bay,ND,20,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23121,8-403_8/6/2020_6:25_2,8/6/20_8-403,8/6/2020,2020,August,6:25,8-403,2.0,Bottom,3.08,22.012,25.91,ND,2.0,7.08,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,8-403_B,Little Neck Bay,ND,10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23122,8-403_8/6/2020_6:26_0.6,8/6/20_8-403,8/6/2020,2020,August,6:26,8-403,0.6,Surface,4.47,22.820,25.29,58.404,2.0,7.07,8.49,35.20,0.595,0.0498,0.8520,0.3029,2.33,0.4418,0.0886,9.12,4.4100,3.24,0.32,Aug-6,18002,8-403_S,Little Neck Bay,"NO23 CRM value is outside method specified criteria. Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical. ",10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23123,A2M_8/6/2020_6:34_29,8/6/20_A2M,8/6/2020,2020,August,6:34,A2M,29.0,Bottom,2.81,20.635,26.69,ND,7.0,7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,A2M_B,Upper East River,ND,10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23124,A2M_8/6/2020_6:35_14.5,8/6/20_A2M,8/6/2020,2020,August,6:35,A2M,14.5,Middle,3.51,21.056,26.52,ND,7.0,7.01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,A2M_M,Upper East River,ND,10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23125,A2M_8/6/2020_6:36_0.5,8/6/20_A2M,8/6/2020,2020,August,6:36,A2M,0.5,Surface,3.81,21.525,25.84,2.989,7.0,7.01,< 3,7.70,0.121,0.1700,0.0814,0.1351,0.52,0.1599,0.0194,2.20,0.4840,1.47,0.18,Aug-6,18002,A2M_S,Upper East River,"NO23 CRM value is outside method specified criteria. Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.",10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23126,A1_8/6/2020_6:42_11.9,8/6/20_A1,8/6/2020,2020,August,6:42,A1,11.9,Bottom,3.22,21.155,26.30,ND,7.0,7.03,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,A1_B,Upper East River,ND,10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23127,A1_8/6/2020_6:42_5.6,8/6/20_A1,8/6/2020,2020,August,6:42,A1,5.6,Middle,3.68,21.480,25.91,ND,7.0,7.01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,A1_M,Upper East River,ND,10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23128,A1_8/6/2020_6:44_0.6,8/6/20_A1,8/6/2020,2020,August,6:44,A1,0.6,Surface,3.88,21.946,25.08,3.330,7.0,6.99,ND,9.00,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,A1_S,Upper East River,ND,10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23129,E-12_8/6/2020_6:56_2,8/6/20_E-12,8/6/2020,2020,August,6:56,E-12,2.0,Bottom,3.35,21.744,26.19,ND,4.0,7.05,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,E-12_B,Eastchester Bay,ND,10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23130,E-12_8/6/2020_6:57_0.6,8/6/20_E-12,8/6/2020,2020,August,6:57,E-12,0.6,Surface,3.40,22.320,25.28,6.895,4.0,7.01,< 3,11.70,0.150,0.0870,0.1420,0.1497,0.53,0.1751,0.0220,2.38,0.8670,1.88,0.39,Aug-6,18002,E-12_S,Eastchester Bay,"NO23 CRM value is outside method specified criteria. BiSi sample diluted or standard calibration range changed to bring concentration/sample within linear range. Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.",10,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23131,DI1_8/6/2020_7:09_5.8,8/6/20_DI1,8/6/2020,2020,August,7:09,DI1,5.8,Bottom,3.82,21.391,26.59,ND,5.0,7.08,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,DI1_B,Westchester Shoreline,ND,50,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23132,DI1_8/6/2020_7:10_3,8/6/20_DI1,8/6/2020,2020,August,7:10,DI1,3.0,Middle,3.85,21.461,26.55,ND,5.0,7.04,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,DI1_M,Westchester Shoreline,ND,50,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23133,DI1_8/6/2020_7:11_0.6,8/6/20_DI1,8/6/2020,2020,August,7:11,DI1,0.6,Surface,3.93,21.616,26.47,5.332,5.0,7.04,ND,12.60,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,DI1_S,Westchester Shoreline,ND,50,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23134,DI2_8/6/2020_7:14_6.9,8/6/20_DI2,8/6/2020,2020,August,7:14,DI2,6.9,Bottom,3.53,21.137,26.66,ND,6.0,7.09,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,DI2_B,Westchester Shoreline,ND,30,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23135,DI2_8/6/2020_7:15_3.5,8/6/20_DI2,8/6/2020,2020,August,7:15,DI2,3.5,Middle,3.88,21.320,26.60,ND,6.0,7.05,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,DI2_M,Westchester Shoreline,ND,30,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23136,DI2_8/6/2020_7:16_0.6,8/6/20_DI2,8/6/2020,2020,August,7:16,DI2,0.6,Surface,4.00,21.416,26.57,6.212,6.0,7.04,< 3,9.80,0.051,0.0329,0.1260,0.1004,0.31,0.1308,0.0128,2.14,0.6610,1.53,0.17,Aug-6,18002,DI2_S,Westchester Shoreline,"NO23 CRM value is outside method specified criteria. Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.",30,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23137,H-A3_8/6/2020_7:27_8.3,8/6/20_H-A3,8/6/2020,2020,August,7:27,H-A3,8.3,Bottom,4.36,21.044,26.77,ND,6.0,7.16,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-A3_B,Westchester Shoreline,ND,70,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23138,H-A3_8/6/2020_7:28_4.1,8/6/20_H-A3,8/6/2020,2020,August,7:28,H-A3,4.1,Middle,4.39,21.050,26.77,ND,6.0,7.13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-A3_M,Westchester Shoreline,ND,70,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23139,H-A3_8/6/2020_7:29_0.6,8/6/20_H-A3,8/6/2020,2020,August,7:29,H-A3,0.6,Surface,4.48,21.040,26.78,5.580,6.0,7.13,< 3,16.00,0.015,0.0305,0.1360,0.0745,0.26,0.1016,0.0194,1.87,0.7220,1.39,0.28,Aug-6,18002,H-A3_S,Westchester Shoreline,"NH4 value below method reporting limit (RL). Actual observed value reported. NO23 CRM value is outside method specified criteria. Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.",70,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23140,H-B_8/6/2020_7:34_12.7,8/6/20_H-B,8/6/2020,2020,August,7:34,H-B,12.7,Bottom,3.42,20.561,26.89,ND,6.0,7.12,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-B_B,Westchester Shoreline,ND,70,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23141,H-B_8/6/2020_7:35_6.2,8/6/20_H-B,8/6/2020,2020,August,7:35,H-B,6.2,Middle,4.73,21.161,26.86,ND,6.0,7.17,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-B_M,Westchester Shoreline,ND,70,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23142,H-B_8/6/2020_7:36_0.7,8/6/20_H-B,8/6/2020,2020,August,7:36,H-B,0.7,Surface,5.38,21.302,26.72,9.724,6.0,7.19,ND,8.36,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-B_S,Westchester Shoreline,ND,70,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23143,B1S_8/6/2020_7:44_13.8,8/6/20_B1S,8/6/2020,2020,August,7:44,B1S,13.8,Bottom,3.25,20.169,27.02,ND,6.0,7.13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B1S_B,Mid-LIS Waters,ND,40,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23144,B1S_8/6/2020_7:46_6.9,8/6/20_B1S,8/6/2020,2020,August,7:46,B1S,6.9,Middle,5.31,21.192,26.88,ND,6.0,7.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B1S_M,Mid-LIS Waters,ND,40,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23145,B1S_8/6/2020_7:47_0.6,8/6/20_B1S,8/6/2020,2020,August,7:47,B1S,0.6,Surface,5.83,21.323,26.91,8.321,6.0,7.28,< 3,10.00,0.009,0.0058,0.1580,0.0524,0.19,0.0723,0.0220,1.90,0.8730,1.30,0.13,Aug-6,18002,B1S_S,Mid-LIS Waters,"NH4 value below method detection limit (MDL). Method detection limit reported. NH4 value below method reporting limit (RL). Actual observed value reported. Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.",40,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23146,B2_8/6/2020_7:51_17.1,8/6/20_B2,8/6/2020,2020,August,7:51,B2,17.1,Bottom,2.78,19.789,27.07,ND,6.0,7.07,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B2_B,Mid-LIS Waters,ND,70,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23147,B2_8/6/2020_7:52_8.6,8/6/20_B2,8/6/2020,2020,August,7:52,B2,8.6,Middle,5.84,21.320,26.97,ND,6.0,7.29,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B2_M,Mid-LIS Waters,ND,70,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23148,B2_8/6/2020_7:53_0.7,8/6/20_B2,8/6/2020,2020,August,7:53,B2,0.7,Surface,7.22,21.798,26.94,5.780,6.0,7.45,ND,7.54,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B2_S,Mid-LIS Waters,ND,70,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23149,B3M_8/6/2020_7:58_17.2,8/6/20_B3M,8/6/2020,2020,August,7:58,B3M,17.2,Bottom,3.01,19.962,27.01,ND,5.0,7.09,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B3M_B,Mid-LIS Waters,ND,70,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23150,B3M_8/6/2020_7:59_8.3,8/6/20_B3M,8/6/2020,2020,August,7:59,B3M,8.3,Middle,3.58,20.559,26.88,ND,5.0,7.05,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B3M_M,Mid-LIS Waters,ND,70,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23151,B3M_8/6/2020_8:01_0.6,8/6/20_B3M,8/6/2020,2020,August,8:01,B3M,0.6,Surface,6.11,21.547,26.74,12.712,5.0,7.26,< 3,8.78,0.009,0.0045,0.1480,0.0641,0.19,0.0981,0.0286,1.97,1.0100,1.34,0.20,Aug-6,18002,B3M_S,Mid-LIS Waters,"NH4 value below method detection limit (MDL). Method detection limit reported. NH4 value below method reporting limit (RL). Actual observed value reported. NO23 value below method reporting limit (RL). Actual observed value reported. Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.",70,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23152,B4_8/6/2020_8:04_6.8,8/6/20_B4,8/6/2020,2020,August,8:04,B4,6.8,Bottom,4.58,21.322,26.75,ND,4.5,7.17,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B4_B,Mid-LIS Waters,ND,80,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23153,B4_8/6/2020_8:05_3.4,8/6/20_B4,8/6/2020,2020,August,8:05,B4,3.4,Middle,5.39,21.495,26.75,ND,4.5,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B4_M,Mid-LIS Waters,ND,80,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23154,B4_8/6/2020_8:06_0.5,8/6/20_B4,8/6/2020,2020,August,8:06,B4,0.5,Surface,6.12,21.789,26.61,15.510,4.5,7.25,ND,9.60,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,B4_S,Mid-LIS Waters,ND,80,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23155,H-D_8/6/2020_8:17_3.8,8/6/20_H-D,8/6/2020,2020,August,8:17,H-D,3.8,Bottom,2.30,21.462,26.61,ND,3.5,7.06,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-D_B,Hempstead Harbor,ND,90,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23156,H-D_8/6/2020_8:18_1.9,8/6/20_H-D,8/6/2020,2020,August,8:18,H-D,1.9,Middle,3.83,22.080,26.14,ND,3.5,7.04,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-D_M,Hempstead Harbor,ND,90,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23157,H-D_8/6/2020_8:18_0.6,8/6/20_H-D,8/6/2020,2020,August,8:18,H-D,0.6,Surface,4.55,22.205,26.07,12.818,3.5,7.07,3.76,9.10,0.033,0.0565,0.2080,0.1062,0.20,0.0781,0.1247,2.21,1.0800,1.83,0.22,Aug-6,18002,H-D_S,Hempstead Harbor,"NO23 CRM value is outside method specified criteria. PO4 sample results rejected due to quality control criteria. Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.",90,ripples,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23158,H-C_8/6/2020_8:23_8,8/6/20_H-C,8/6/2020,2020,August,8:23,H-C,8.0,Bottom,3.81,21.288,26.72,ND,5.0,7.12,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-C_B,Hempstead Harbor,ND,90,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23159,H-C_8/6/2020_8:24_4,8/6/20_H-C,8/6/2020,2020,August,8:24,H-C,4.0,Middle,4.60,21.535,26.67,ND,5.0,7.12,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-C_M,Hempstead Harbor,ND,90,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23160,H-C_8/6/2020_8:25_0.6,8/6/20_H-C,8/6/2020,2020,August,8:25,H-C,0.6,Surface,6.42,22.114,26.54,15.680,5.0,7.26,ND,8.90,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-C_S,Hempstead Harbor,ND,90,1 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23161,H-C1_8/6/2020_8:35_10.2,8/6/20_H-C1,8/6/2020,2020,August,8:35,H-C1,10.2,Bottom,3.05,20.680,26.79,ND,5.0,7.09,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-C1_B,Mid-LIS Waters,ND,100,2 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
23162,H-C1_8/6/2020_8:36_5.1,8/6/20_H-C1,8/6/2020,2020,August,8:36,H-C1,5.1,Middle,4.98,21.397,26.64,ND,5.0,7.14,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,Aug-6,18002,H-C1_M,Mid-LIS Waters,ND,100,2 ft,ND,cloudy,0,0.27,8:34,0.48,Low,8:52,0.51,Low
