ID,RECORD_ID,DATE_STATION_LINK,DATE,YEAR,MONTH,TIME_24H,STATION_ID,DEPTH_M,CLASS,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY_PSU,CHLA_UG_L,SECCHI_DEPTH_M,PH,BOD5_MG_L,TSS_MG_L,AMMONIA-AMMONIUM_MG_L,NITRITE_NITRATE_MG_L,PARTICULATE_N_MG_L,ORTHOPHOSPHATE_MG_L,TOTAL_DISSOLVED_ N_MG_L,TOTAL_DISSOLVED_P_MG_L,PARTICULATE_P_MG_L,DOC_MG_L,PARTICULATE_C_MG_L,DISSOLVED_SILICA_MG_L,BIOGENIC_SILICA_MG_L,SAMPLING SURVEY RUN,INVESTIGATION,STATION_ID_B,LISS_STUDY_AREA,EDIT NOTES,CLOUD_COVER,SEA_STATE,FIELD_NOTES,WEATHER,PREV_24_H_RAIN,PREV_48_H_RAIN,TIDE_TIME_NR,TIDE_RANGE_FT_NR,TIDE_TYPE_NR,TIDE_TIME_KP,TIDE_RANGE_FT_KP,TIDE_TYPE_KP
20185,DI1_8/8/2017_09:16_0.86,8/8/2017_DI1,8/8/2017,2017,8,9:16,DI1,0.86,Surface,3.94,21.73,27.65,ND,1.524,7.17,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,DI1_S,Westchester Shoreline,,80,ripples,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20186,DI2_8/8/2017_09:19_7.59,8/8/2017_DI2,8/8/2017,2017,8,9:19,DI2,7.59,Bottom,3.34,21.63,27.89,ND,1.524,7.23,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,DI2_B,Westchester Shoreline,,80,0.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20187,DI2_8/8/2017_09:20_3.89,8/8/2017_DI2,8/8/2017,2017,8,9:20,DI2,3.89,Middle,3.19,21.66,27.83,ND,1.524,7.16,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,DI2_M,Westchester Shoreline,,80,0.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20188,DI2_8/8/2017_09:21_0.60,8/8/2017_DI2,8/8/2017,2017,8,9:21,DI2,0.60,Surface,3.58,21.67,27.76,ND,1.524,7.14,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,DI2_S,Westchester Shoreline,,80,0.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20189,H-A3_8/8/2017_09:28_9.05,8/8/2017_H-A3,8/8/2017,2017,8,9:28,H-A3,9.05,Bottom,3.53,21.28,28.46,ND,1.8288,7.29,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-A3_B,Westchester Shoreline,,80,0.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20190,H-A3_8/8/2017_09:30_4.62,8/8/2017_H-A3,8/8/2017,2017,8,9:30,H-A3,4.62,Middle,3.60,21.43,28.22,ND,1.8288,7.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-A3_M,Westchester Shoreline,,80,0.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20191,H-A3_8/8/2017_09:30_0.52,8/8/2017_H-A3,8/8/2017,2017,8,9:30,H-A3,0.52,Surface,4.54,21.46,28.06,ND,1.8288,7.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-A3_S,Westchester Shoreline,,80,0.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20192,H-B_8/8/2017_09:34_13.20,8/8/2017_H-B,8/8/2017,2017,8,9:34,H-B,13.20,Bottom,3.35,21.22,28.51,ND,1.524,7.28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-B_B,Westchester Shoreline,,80,1ft ,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20193,H-B_8/8/2017_09:35_6.33,8/8/2017_H-B,8/8/2017,2017,8,9:35,H-B,6.33,Middle,4.30,21.59,28.19,ND,1.524,7.23,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-B_M,Westchester Shoreline,,80,1ft ,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20194,H-B_8/8/2017_09:36_0.69,8/8/2017_H-B,8/8/2017,2017,8,9:36,H-B,0.69,Surface,5.60,21.57,27.77,ND,1.524,7.26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-B_S,Westchester Shoreline,,80,1ft ,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20195,B1S_8/8/2017_09:44_14.99,8/8/2017_B1S,8/8/2017,2017,8,9:44,B1S,14.99,Bottom,3.44,21.02,28.64,ND,1.524,7.33,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B1S_B,Mid-LIS Waters,,85,1ft ,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20196,B1S_8/8/2017_09:45_8.29,8/8/2017_B1S,8/8/2017,2017,8,9:45,B1S,8.29,Middle,3.21,21.11,28.62,ND,1.524,7.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B1S_M,Mid-LIS Waters,,85,1ft ,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20197,B1S_8/8/2017_09:46_0.66,8/8/2017_B1S,8/8/2017,2017,8,9:46,B1S,0.66,Surface,5.65,21.62,28.05,ND,1.524,7.27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B1S_S,Mid-LIS Waters,,85,1ft ,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20198,B2_8/8/2017_09:52_18.09,8/8/2017_B2,8/8/2017,2017,8,9:52,B2,18.09,Bottom,3.48,20.83,28.74,ND,1.524,7.31,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B2_B,Mid-LIS Waters,,85,1ft ,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20199,B2_8/8/2017_09:54_8.22,8/8/2017_B2,8/8/2017,2017,8,9:54,B2,8.22,Middle,4.28,21.57,28.44,ND,1.524,7.28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B2_M,Mid-LIS Waters,,85,1ft ,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20200,B2_8/8/2017_09:55_0.78,8/8/2017_B2,8/8/2017,2017,8,9:55,B2,0.78,Surface,6.15,21.66,27.88,ND,1.524,7.34,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B2_S,Mid-LIS Waters,,85,1ft ,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20201,B3M_8/8/2017_10:02_18.07,8/8/2017_B3M,8/8/2017,2017,8,10:02,B3M,18.07,Bottom,3.45,20.87,28.71,ND,1.524,7.32,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B3M_B,Mid-LIS Waters,,90,1ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20202,B3M_8/8/2017_10:04_9.02,8/8/2017_B3M,8/8/2017,2017,8,10:04,B3M,9.02,Middle,3.34,21.24,28.49,ND,1.524,7.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B3M_M,Mid-LIS Waters,,90,1ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20203,B3M_8/8/2017_10:05_0.53,8/8/2017_B3M,8/8/2017,2017,8,10:05,B3M,0.53,Surface,5.81,21.70,27.70,ND,1.524,7.28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B3M_S,Mid-LIS Waters,,90,1ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20204,B4_8/8/2017_10:08_10.48,8/8/2017_B4,8/8/2017,2017,8,10:08,B4,10.48,Bottom,5.63,21.96,27.76,ND,1.524,7.36,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B4_B,Mid-LIS Waters,,90,1.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20205,B4_8/8/2017_10:09_5.36,8/8/2017_B4,8/8/2017,2017,8,10:09,B4,5.36,Middle,5.69,21.97,27.76,ND,1.524,7.35,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B4_M,Mid-LIS Waters,,90,1.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20206,B4_8/8/2017_10:10_0.46,8/8/2017_B4,8/8/2017,2017,8,10:10,B4,0.46,Surface,5.74,21.97,27.76,ND,1.524,7.34,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B4_S,Mid-LIS Waters,,90,1.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20207,H-D_8/8/2017_10:21_5.07,8/8/2017_H-D,8/8/2017,2017,8,10:21,H-D,5.07,Bottom,2.69,22.57,27.40,ND,0.9144,7.32,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-D_B,Hempstead Harbor,,95,1ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20208,H-D_8/8/2017_10:22_2.25,8/8/2017_H-D,8/8/2017,2017,8,10:22,H-D,2.25,Middle,3.39,22.61,27.23,ND,0.9144,7.17,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-D_M,Hempstead Harbor,,95,1ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20209,H-D_8/8/2017_10:23_0.61,8/8/2017_H-D,8/8/2017,2017,8,10:23,H-D,0.61,Surface,3.52,22.60,27.21,ND,0.9144,7.13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-D_S,Hempstead Harbor,,95,1ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20210,H-C_8/8/2017_10:27_9.63,8/8/2017_H-C,8/8/2017,2017,8,10:27,H-C,9.63,Bottom,2.62,21.81,28.05,ND,1.0668,7.33,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-C_B,Hempstead Harbor,,95,1.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20211,H-C_8/8/2017_10:29_4.41,8/8/2017_H-C,8/8/2017,2017,8,10:29,H-C,4.41,Middle,4.20,22.25,27.72,ND,1.0668,7.23,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-C_M,Hempstead Harbor,,95,1.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20212,H-C_8/8/2017_10:30_0.65,8/8/2017_H-C,8/8/2017,2017,8,10:30,H-C,0.65,Surface,5.34,22.32,27.55,ND,1.0668,7.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-C_S,Hempstead Harbor,,95,1.5 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20213,H-C1_8/8/2017_10:36_11.66,8/8/2017_H-C1,8/8/2017,2017,8,10:36,H-C1,11.66,Bottom,3.11,21.54,28.27,ND,1.524,7.39,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-C1_B,Mid-LIS Waters,,95,2 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20214,H-C1_8/8/2017_10:37_5.63,8/8/2017_H-C1,8/8/2017,2017,8,10:37,H-C1,5.63,Middle,5.33,21.89,27.68,ND,1.524,7.31,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-C1_M,Mid-LIS Waters,,95,2 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20215,H-C1_8/8/2017_10:38_0.59,8/8/2017_H-C1,8/8/2017,2017,8,10:38,H-C1,0.59,Surface,6.53,22.06,27.44,ND,1.524,7.36,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,H-C1_S,Mid-LIS Waters,,95,2 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20216,A5_8/8/2017_10:41_11.77,8/8/2017_A5,8/8/2017,2017,8,10:41,A5,11.77,Bottom,2.80,21.32,28.40,ND,1.524,7.35,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,A5_B,Mid-LIS Waters,,95,2 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20217,A5_8/8/2017_10:43_5.55,8/8/2017_A5,8/8/2017,2017,8,10:43,A5,5.55,Middle,5.31,21.95,27.71,ND,1.524,7.28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,A5_M,Mid-LIS Waters,,95,2 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20218,A5_8/8/2017_10:44_0.74,8/8/2017_A5,8/8/2017,2017,8,10:44,A5,0.74,Surface,5.99,21.96,27.62,ND,1.524,7.32,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,A5_S,Mid-LIS Waters,,95,2 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20219,A4_8/8/2017_10:51_33.69,8/8/2017_A4,8/8/2017,2017,8,10:51,A4,33.69,Bottom,2.82,21.47,28.22,ND,1.524,7.27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,A4_B,Mid-LIS Waters,,95,2 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20220,A4_8/8/2017_10:54_18.43,8/8/2017_A4,8/8/2017,2017,8,10:54,A4,18.43,Middle,2.89,21.51,28.20,ND,1.524,7.19,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,A4_M,Mid-LIS Waters,,95,2 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20221,A4_8/8/2017_10:54_0.87,8/8/2017_A4,8/8/2017,2017,8,10:54,A4,0.87,Surface,4.52,21.76,27.76,ND,1.524,7.19,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,A4_S,Mid-LIS Waters,,95,2 ft,,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20222,B1S_8/8/2017_09:47_14.66,8/8/2017_B1S,8/8/2017,2017,8,9:47,B1S,14.66,Bottom,3.23,21.02,28.67,ND,1.524,7.26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B1S_B,Mid-LIS Waters,,100,1ft,Duplicate Reading,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20223,B1S_8/8/2017_09:48_8.32,8/8/2017_B1S,8/8/2017,2017,8,9:48,B1S,8.32,Middle,3.35,21.22,28.51,ND,1.524,7.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B1S_M,Mid-LIS Waters,,100,1ft,Duplicate Reading,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20224,B1S_8/8/2017_09:49_0.86,8/8/2017_B1S,8/8/2017,2017,8,9:49,B1S,0.86,Surface,5.77,21.63,28.06,ND,1.524,7.28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B1S_S,Mid-LIS Waters,,100,1ft,Duplicate Reading,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20225,B2_8/8/2017_09:56_19.08,8/8/2017_B2,8/8/2017,2017,8,9:56,B2,19.08,Bottom,3.41,20.85,28.70,ND,1.524,7.30,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B2_B,Mid-LIS Waters,,85,1ft,Duplicate Reading,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20226,B2_8/8/2017_09:58_10.04,8/8/2017_B2,8/8/2017,2017,8,9:58,B2,10.04,Middle,3.71,21.36,28.52,ND,1.524,7.26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B2_M,Mid-LIS Waters,,85,1ft,Duplicate Reading,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20227,B2_8/8/2017_09:59_0.76,8/8/2017_B2,8/8/2017,2017,8,9:59,B2,0.76,Surface,5.95,21.68,27.90,ND,1.524,7.30,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7,17707,B2_S,Mid-LIS Waters,,85,1ft,Duplicate Reading,Mostly Cloudy,0.43,0.00,6:28,0.2,Low,6:46,0.4,Low
20228,9-413_8/15/2017_06:43_3.10,8/15/2017_9-413,8/15/2017,2017,8,6:43,9-413,3.10,Bottom,0.91,23.81,27.53,ND,0.6096,7.17,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,9-413_B,Manhasset Bay,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20229,9-413_8/15/2017_06:44_1.41,8/15/2017_9-413,8/15/2017,2017,8,6:44,9-413,1.41,Middle,0.26,23.97,27.47,ND,0.6096,7.04,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,9-413_M,Manhasset Bay,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20230,9-413_8/15/2017_06:45_0.55,8/15/2017_9-413,8/15/2017,2017,8,6:45,9-413,0.55,Surface,1.18,24.09,27.22,47.12,0.6096,6.99,ND,4.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,9-413_S,Manhasset Bay,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20231,9-412_8/15/2017_06:57_5.08,8/15/2017_9-412,8/15/2017,2017,8,6:57,9-412,5.08,Bottom,4.15,23.12,27.82,ND,0.762,7.26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,9-412_B,Manhasset Bay,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20232,9-412_8/15/2017_06:58_2.69,8/15/2017_9-412,8/15/2017,2017,8,6:58,9-412,2.69,Middle,4.76,23.27,27.62,ND,0.762,7.25,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,9-412_M,Manhasset Bay,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20233,9-412_8/15/2017_06:58_0.55,8/15/2017_9-412,8/15/2017,2017,8,6:58,9-412,0.55,Surface,3.81,23.47,27.29,54.79,0.762,7.24,11.63,25.9,0.574,<0.10,0.6160,0.433,1.05,<1.67,<0.10,6.77,2.96,4.32,0.439,8,17714,9-412_S,Manhasset Bay,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20234,9-409_8/15/2017_07:03_5.43,8/15/2017_9-409,8/15/2017,2017,8,7:03,9-409,5.43,Bottom,4.12,22.95,27.90,ND,1.0668,7.32,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,9-409_B,Manhasset Bay,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20235,9-409_8/15/2017_07:04_2.71,8/15/2017_9-409,8/15/2017,2017,8,7:04,9-409,2.71,Middle,5.31,23.15,27.66,ND,1.0668,7.30,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,9-409_M,Manhasset Bay,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20236,9-409_8/15/2017_07:05_0.601,8/15/2017_9-409,8/15/2017,2017,8,7:05,9-409,0.601,Surface,5.72,23.32,27.44,30.92,1.0668,7.33,ND,3.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,9-409_S,Manhasset Bay,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20237,A3_8/15/2017_07:13_20.76,8/15/2017_A3,8/15/2017,2017,8,7:13,A3,20.76,Bottom,1.84,21.64,28.69,ND,1.2192,7.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,A3_B,Mid-LIS Waters,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20238,A3_8/15/2017_07:14_10.24,8/15/2017_A3,8/15/2017,2017,8,7:14,A3,10.24,Middle,3.42,22.35,28.26,ND,1.2192,7.19,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,A3_M,Mid-LIS Waters,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20239,A3_8/15/2017_07:15_0.51,8/15/2017_A3,8/15/2017,2017,8,7:15,A3,0.51,Surface,4.57,22.71,27.93,12.80,1.2192,7.21,ND,17.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,A3_S,Mid-LIS Waters,,95,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20240,8-405_8/15/2017_07:24_3.97,8/15/2017_8-405,8/15/2017,2017,8,7:24,8-405,3.97,Bottom,3.74,22.72,27.32,ND,0.9144,7.34,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,8-405_B,Little Neck Bay,,80,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20241,8-405_8/15/2017_07:25_2.12,8/15/2017_8-405,8/15/2017,2017,8,7:25,8-405,2.12,Middle,3.62,22.73,27.28,ND,0.9144,7.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,8-405_M,Little Neck Bay,,80,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20242,8-405_8/15/2017_07:26_0.54,8/15/2017_8-405,8/15/2017,2017,8,7:26,8-405,0.54,Surface,5.33,23.00,27.07,26.83,0.9144,7.26,ND,13.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,8-405_S,Little Neck Bay,,80,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20243,8-403_8/15/2017_07:30_3.41,8/15/2017_8-403,8/15/2017,2017,8,7:30,8-403,3.41,Bottom,4.24,23.23,27.36,ND,0.9144,7.29,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,8-403_B,Little Neck Bay,,80,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20244,8-403_8/15/2017_07:31_1.92,8/15/2017_8-403,8/15/2017,2017,8,7:31,8-403,1.91,Middle,4.77,23.36,27.33,ND,0.9144,7.25,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,8-403_M,Little Neck Bay,,80,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20245,8-403_8/15/2017_07:32_0.50,8/15/2017_8-403,8/15/2017,2017,8,7:32,8-403,0.50,Surface,5.23,23.51,27.07,21.58,0.9144,7.25,3.32,20.4,0.115,0.168,0.334,0.290,0.523,<1.67,0.262,2.88,1.46,3.31,0.959,8,17714,8-403_S,Little Neck Bay,,80,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20246,A2M_8/15/2017_07:40_31.28,8/15/2017_A2M,8/15/2017,2017,8,7:40,A2M,31.28,Bottom,1.94,21.91,28.43,ND,1.3716,7.18,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,A2M_B,Upper East River,,80,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20247,A2M_8/15/2017_07:41_15.84,8/15/2017_A2M,8/15/2017,2017,8,7:41,A2M,15.84,Middle,3.04,22.38,28.06,ND,1.3716,7.14,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,A2M_M,Upper East River,,80,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20248,A2M_8/15/2017_07:42_0.51,8/15/2017_A2M,8/15/2017,2017,8,7:42,A2M,0.51,Surface,3.44,22.73,27.34,3.37,1.3716,7.14,<3.00,5.9,0.169,0.266,0.0768,0.260,0.637,<1.67,<0.10,2.88,0.393,3.02,0.423,8,17714,A2M_S,Upper East River,,80,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20249,A1_8/15/2017_07:48_12.51,8/15/2017_A1,8/15/2017,2017,8,7:48,A1,12.51,Bottom,2.93,22.42,27.96,ND,1.2192,7.26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,A1_B,Upper East River,,80,ripples,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20250,A1_8/15/2017_07:49_6.29,8/15/2017_A1,8/15/2017,2017,8,7:49,A1,6.29,Middle,2.87,22.43,27.94,ND,1.2192,7.18,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,A1_M,Upper East River,,80,ripples,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20251,A1_8/15/2017_07:50_0.52,8/15/2017_A1,8/15/2017,2017,8,7:50,A1,0.52,Surface,3.05,22.55,27.72,1.85,1.2192,7.15,ND,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,A1_S,Upper East River,,80,ripples,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20252,E12_8/15/2017_08:02_3.26,8/15/2017_E12,8/15/2017,2017,8,8:02,E12,3.26,Bottom,5.13,23.18,27.82,ND,0.9144,7.41,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,E12_B,Eastchester Bay,,90,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20253,E12_8/15/2017_08:03_1.68,8/15/2017_E12,8/15/2017,2017,8,8:03,E12,1.68,Middle,6.02,23.44,27.66,ND,0.9144,7.41,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,8,17714,E12_M,Eastchester Bay,,90,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
20254,E12_8/15/2017_08:04_0.56,8/15/2017_E12,8/15/2017,2017,8,8:04,E12,0.56,Surface,5.95,23.45,27.63,7.51,0.9144,7.41,3.02,18.4,<0.10,0.0575,0.2740,0.154,0.471,<1.67,<0.10,3.22,1.22,3.32,1.06,8,17714,E12_S,Eastchester Bay,,90,glassy,,Overcast,0.32,0.00,4:57,7.51,High,5:13,7.44,High
